scan_index,x_m,y_m,method,strict_pose,coarse_clear,screened_pass,max_speed,max_step,max_acceleration,max_position_error_m,max_rotation_error_rad,joint_limit_ok,max_speed_joint,min_joint_margin_rad,max_original_knot_q_difference_rad
1559,0.52,0.12,selected,True,True,False,17.053660931686814,0.14211384109739011,287.96965840703734,7.289155296313649e-15,6.081097541469677e-14,True,5,0.4358900945410844,1.2212453270876722e-13
1560,0.54,0.12,baseline,True,True,False,17.446940105571613,0.1453911675464301,321.3896298717671,9.310040941539217e-15,7.607310122313702e-14,True,5,0.5076463478254047,1.2034817586936697e-13
1560,0.54,0.12,selected,True,True,False,17.446940105571134,0.14539116754642611,321.38962987170635,4.58070018131557e-15,4.958087915039351e-14,True,5,0.5076463478254016,1.305622276959184e-13
1561,0.56,0.12,baseline,True,True,False,17.64738534265181,0.1470615445220984,349.84008290578714,4.13793187118574e-15,4.795597288689284e-14,True,5,0.5807677456015887,1.8385293287792592e-13
1561,0.56,0.12,selected,True,True,False,17.647385342651596,0.14706154452209663,349.8400829058031,4.207968620212875e-15,4.2034103983367914e-14,True,5,0.5807677456015874,1.8740564655672642e-13
1562,0.58,0.12,baseline,True,True,False,18.243673409976005,0.15203061174980004,382.07311904391617,3.8759794286338306e-15,4.6551745833097034e-14,True,5,0.6148348496079477,1.127986593019159e-13
1562,0.58,0.12,selected,True,True,False,18.24367340997534,0.1520306117497945,382.073119043654,3.2723635317286297e-15,2.775754358964405e-14,True,5,0.6554714479977661,7.294165271787278e-14
1563,0.6,0.12,baseline,True,True,False,20.271596194410293,0.16892996828675244,432.2260708465521,3.713883746527086e-15,4.742489681771489e-14,True,5,0.5572505536872221,9.192646643896296e-14
1563,0.6,0.12,selected,True,True,False,20.271596194409895,0.1689299682867491,432.2260708454748,4.54744847050179e-15,4.467216621346716e-14,True,5,0.6491325269433048,9.237055564881302e-14
1564,0.62,0.12,baseline,True,True,False,23.16128537240825,0.19301071143673543,524.5305540798938,4.095787560756142e-15,4.5246916095025834e-14,True,5,0.4917969470468657,1.3278267374516872e-13
1564,0.62,0.12,selected,True,True,False,23.16128537240825,0.19301071143673543,524.5305540798938,4.095787560756142e-15,4.5246916095025834e-14,True,5,0.4917969470468657,1.3278267374516872e-13
1565,0.64,0.12,baseline,True,True,False,27.433047119474026,0.22860872599561688,696.7849649785919,3.644293602161345e-15,4.476197592740425e-14,True,5,0.42122436374923566,1.3500311979441904e-13
1565,0.64,0.12,selected,True,True,False,27.433047119466778,0.22860872599555648,696.7849649823363,3.960844390939659e-15,7.307921029727589e-14,True,5,0.06285210912354966,4.596323321948148e-14
1566,0.66,0.12,baseline,True,True,False,35.71218168714939,0.29760151405957824,933.5698386696095,9.536453885901236e-15,4.683367724168724e-14,True,5,0.34898157593151424,1.177724584522366e-12
1566,0.66,0.12,selected,True,True,False,35.71218168714939,0.29760151405957824,933.5698386696735,4.11391565048401e-15,2.999001364238842e-14,True,5,0.04827120023953313,4.39648317751562e-14
1567,0.68,0.12,baseline,True,True,False,52.64694744050472,0.43872456200420595,1967.387163975546,3.608178125635907e-15,4.1606988573381156e-14,True,5,0.2785151222988915,8.79296635503124e-14
1567,0.68,0.12,selected,False,False,False,,,,,,,,,
1568,0.7000000000000001,0.12,baseline,True,True,False,123.35864220569954,1.0279886850474962,7551.60464781556,3.351536037049895e-15,3.2627407448115614e-14,True,5,0.21262232891227661,3.141592653589964
1568,0.7000000000000001,0.12,selected,True,True,False,149.5967955139147,1.2466399626159559,10771.745863148828,2.8166439639958653e-15,7.69954754216313e-14,True,3,0.7193263057765868,3.141592653589795
1569,0.72,0.12,baseline,True,True,False,169.45854506795166,1.4121545422329305,16457.52840051435,2.453907233855783e-15,3.099576975244353e-14,True,3,1.255201834074174,3.1415926535897962
1569,0.72,0.12,selected,True,True,False,169.45854506795166,1.4121545422329305,16457.52840051435,2.4728956224269456e-15,3.099576975244353e-14,True,3,1.255201834074174,3.141592653589795
1570,0.74,0.12,baseline,True,True,False,58.41250928052827,0.4867709106710689,2179.785763810106,4.582723123517198e-15,3.1703431887695e-14,True,3,1.358882287814062,1.6364687382974807e-13
1570,0.74,0.12,selected,True,True,False,34.613862930381586,0.28844885775317985,1047.2317443347692,4.3178434702576e-15,7.882654193898649e-14,True,3,0.8829034474810395,1.354028000832841e-12
1571,0.76,0.12,baseline,True,True,False,31.810727283977297,0.26508939403314413,730.1178382013303,1.2476241226769447e-14,1.5346916169424666e-13,True,3,1.470500854058841,9.769962616701378e-14
1571,0.76,0.12,selected,True,True,False,23.89638820217296,0.19913656835144133,500.0148928922382,4.703449271273906e-15,7.078097363186569e-14,True,3,1.0075762598583227,2.4513724383723456e-13
1572,0.78,0.12,baseline,True,True,False,20.625405432487263,0.17187837860406052,436.24896870632506,3.919044031457076e-15,1.757509873342626e-14,True,3,1.592690828016406,5.1958437552457326e-14
1572,0.78,0.12,selected,True,True,False,17.020820612577175,0.14184017177147645,282.28987332755116,1.490867821058642e-14,5.972395842584446e-14,True,3,1.1280143852610518,2.0161650127192843e-13
1573,0.8,0.12,baseline,True,True,False,14.564732971537966,0.12137277476281638,250.41091036556793,2.1212311020913872e-14,9.814271377254004e-14,True,3,1.7298469832155914,2.965405698773793e-13
1573,0.8,0.12,selected,True,True,True,3.5098283615595927,0.029248569679663272,189.94303562727328,2.3251772738125712e-14,6.603596919601962e-14,True,2,1.72984698321559,5.215827769688985e-13
1589,0.4,0.14,baseline,True,True,False,16.162789301161222,0.13468991084301019,345.6756180496463,1.358295881384128e-14,2.608176122349256e-13,True,5,0.03121246658126786,7.576161920042068e-13
1589,0.4,0.14,selected,True,True,False,16.162789301161222,0.13468991084301019,345.6756180496463,1.358295881384128e-14,2.608176122349256e-13,True,5,0.03121246658126786,7.576161920042068e-13
1590,0.42,0.14,baseline,True,True,False,14.685252136794098,0.12237710113995082,258.1618499232192,4.068085965060851e-15,3.78568678327971e-14,True,5,0.09797211739825862,7.283063041541027e-14
1590,0.42,0.14,selected,True,True,False,14.68525213679639,0.12237710113996991,258.161849923475,1.2631539287264216e-14,9.985996120576559e-14,True,5,0.05921624918868318,6.77347067323808e-13
1591,0.44,0.14,baseline,True,True,False,14.075968745746117,0.11729973954788431,232.47660657912874,7.902556356628844e-15,1.190448941725189e-13,True,5,0.16491399897720038,1.389999226830696e-13
1591,0.44,0.14,selected,True,True,False,14.075968745746597,0.1172997395478883,232.47660657919909,1.8864503260462085e-14,9.712801965697274e-14,True,5,0.05418338920775678,2.0694557179012918e-13
1592,0.46,0.14,baseline,True,True,False,13.55249641602823,0.11293747013356858,194.6574845819896,4.8840350038879275e-15,6.197646210598783e-14,True,5,0.23226704009835686,6.483702463810914e-14
1592,0.46,0.14,selected,True,True,False,13.552496416028603,0.1129374701335717,194.657484581996,1.2292304898465746e-14,7.337605225699448e-14,True,5,0.04993885469890813,2.1893598045608087e-13
1593,0.48,0.14,baseline,True,True,False,12.884114466220762,0.10736762055183968,164.02620864845474,5.140872850193228e-15,5.880433547437797e-14,True,5,0.30022611807111454,2.070565940925917e-14
1593,0.48,0.14,selected,True,True,False,12.884114466220602,0.10736762055183835,164.02620864848032,8.114899213883238e-15,5.037398870121604e-14,True,5,0.046310907872261,1.7275070263167436e-13
1594,0.5,0.14,baseline,True,True,False,12.826889758111388,0.10689074798426157,172.29306529507937,3.4174598425963453e-15,4.814153796219322e-14,True,5,0.3693329598460644,9.592326932761353e-14
1594,0.5,0.14,selected,True,True,False,12.826889758111601,0.10689074798426335,172.29306529511774,5.186803467180574e-15,4.244932417282278e-14,True,5,0.19126466528761998,6.483702463810914e-14
1595,0.52,0.14,baseline,True,True,False,12.92364381304182,0.1076970317753485,176.4803203830084,5.556819432496085e-15,4.612199681653579e-14,True,5,0.4397457920234866,7.238654120556021e-14
1595,0.52,0.14,selected,True,True,False,12.923643813041874,0.10769703177534895,176.48032038295406,4.344190941021825e-15,3.45240173764542e-14,True,5,0.18205866881055055,8.307243781757734e-14
1596,0.54,0.14,baseline,True,True,False,12.839291453109585,0.10699409544257987,195.47421495758215,8.511237193040959e-15,7.01908943002782e-14,True,5,0.511597647679225,5.906386491005833e-14
1596,0.54,0.14,selected,True,True,False,12.839291453109531,0.10699409544257943,195.4742149575054,1.0298749250191042e-14,4.273225450521456e-14,True,5,0.17126784741565793,9.370282327836321e-14
1597,0.56,0.14,baseline,True,True,False,13.249612983513295,0.11041344152927746,215.36055653354964,9.614693245998754e-15,7.806225981922787e-14,True,5,0.5849221380601421,4.645173135031655e-13
1597,0.56,0.14,selected,True,True,False,13.249612983512975,0.11041344152927479,215.36055653354964,3.796760861674596e-15,3.471350875115356e-14,True,5,0.15936110336705323,1.1546319456101628e-13
1598,0.58,0.14,baseline,True,True,False,14.130296177364663,0.11775246814470552,236.5696468586293,6.716175446971216e-15,5.3751236356017214e-14,True,5,0.659830542192839,4.707345624410664e-14
1598,0.58,0.14,selected,True,True,False,14.130296177364396,0.1177524681447033,236.56964685853978,4.330225622130344e-15,8.435211690415799e-14,True,5,0.14665445351780715,9.281464485866309e-14
1599,0.6,0.14,baseline,True,True,False,15.24748770976089,0.12706239758134075,262.02056771435025,3.642912691074916e-15,3.8496463708748116e-14,True,5,0.7202891820883108,4.618527782440651e-14
1599,0.6,0.14,selected,True,True,False,15.24748770976085,0.1270623975813404,262.02056771437265,3.820300658137586e-15,4.7871357255271676e-14,True,5,0.1326225365243241,8.215650382226158e-14
1600,0.62,0.14,baseline,True,True,False,16.805304185290897,0.1400442015440908,294.9757019123794,3.9769488165296844e-15,4.6109991727480535e-14,True,5,0.6562826635759338,1.9095836023552692e-13
1600,0.62,0.14,selected,True,True,False,16.805304185289913,0.1400442015440826,294.9757019123922,3.334598795494616e-15,9.252644776907925e-14,True,5,0.11766061568167263,1.2789769243681803e-13
1601,0.64,0.14,baseline,True,True,False,19.106597258851004,0.15922164382375836,336.51078498458844,3.284934228475091e-15,3.6829163018272434e-14,True,5,0.5845332528861338,1.0036416142611415e-13
1601,0.64,0.14,selected,True,True,False,19.106597258850485,0.15922164382375403,336.5107849846236,3.308913981027829e-15,2.4105641521660338e-14,True,5,0.10165315710764844,5.434541705540141e-14
1602,0.66,0.14,baseline,True,True,False,22.571668442278288,0.18809723701898573,375.4765842125849,3.869912639911861e-15,4.065657521436777e-14,True,5,0.5077982075917822,4.75175454539567e-13
1602,0.66,0.14,selected,True,True,False,22.571668442278074,0.18809723701898395,375.47658421377434,3.4171216922763188e-15,2.996426901874799e-14,True,5,0.08443798862041785,2.0961010704922955e-13
1603,0.68,0.14,baseline,True,True,False,28.36789167170366,0.23639909726419717,557.043732561624,3.5047940289411857e-15,3.6918956079486017e-14,True,5,0.4294001374186376,1.474376176702208e-13
1603,0.68,0.14,selected,True,True,False,28.367891671703607,0.23639909726419672,557.043732573544,3.5040246262629928e-15,3.957019384688138e-14,True,5,0.5250585950329292,9.903189379656396e-14
1604,0.7000000000000001,0.14,baseline,True,True,False,39.81358692930899,0.3317798910775749,1006.970672898089,3.1968351000476123e-15,5.0003505443032465e-14,True,5,0.3526083861445004,2.4868995751603507e-13
1604,0.7000000000000001,0.14,selected,True,True,False,39.8135869293092,0.33177989107757666,1006.9706728981786,7.189993335201127e-15,9.726638035468026e-14,True,5,0.02573975772089021,5.275779813018744e-13
1605,0.72,0.14,baseline,True,True,False,73.0735462127233,0.6089462184393608,3274.2486508386646,2.996349048717452e-15,4.9354074958384966e-14,True,5,0.2800654181325761,1.376676550535194e-13
1605,0.72,0.14,selected,True,True,False,69.66366642000821,0.5805305535000684,11789.451020009416,4.5140158187158535e-15,4.353687206217393e-14,True,3,1.2596762625136424,1.1336265259842548e-11
1607,0.76,0.14,baseline,True,True,False,59.736739663836225,0.49780616386530185,2486.381210182696,2.6062544620315457e-15,1.4495216499284113e-14,True,3,1.4757197465912737,1.474376176702208e-13
1607,0.76,0.14,selected,True,True,False,37.04895670738299,0.30874130589485826,1170.4726433131186,5.609802838271758e-15,1.2288354497449156e-13,True,3,0.9508168857805872,2.8421709430404007e-13
1608,0.78,0.14,baseline,True,True,False,29.601403318214825,0.24667836098512352,584.984678620189,1.8061374355467312e-14,8.54918737161453e-14,True,3,1.598522433260024,4.3098857815948577e-13
1608,0.78,0.14,selected,True,True,False,22.504135295583563,0.1875344607965297,480.13659034957004,1.3591626516745782e-14,4.4585306714348874e-14,True,3,1.5985224332600259,2.446931546273845e-13
1609,0.8,0.14,baseline,True,True,False,17.978505080993887,0.14982087567494906,288.770392514495,6.58610333751768e-15,2.5900507854293436e-14,True,3,1.7365835837222001,1.2417844530432376e-13
1609,0.8,0.14,selected,True,True,True,3.6418890366381795,0.030349075305318163,243.88171293631257,2.5250954305540263e-14,7.581754029295772e-14,True,2,1.400748555551556,3.299582829185965e-13
1625,0.4,0.16,baseline,True,True,False,10.549011059963895,0.08790842549969913,241.7804859420862,4.981642589688281e-15,3.7489772026788274e-14,True,5,0.04219505314807215,8.615330671091215e-14
1625,0.4,0.16,selected,True,True,False,10.549011059963842,0.08790842549969868,241.78048594110777,2.3421824979263683e-15,4.834852434963029e-14,True,5,0.04219505314807215,5.995204332975845e-14
1626,0.42,0.16,baseline,True,True,False,10.750386999564157,0.0895865583297013,218.7575208248667,9.139605927660962e-15,1.8090309598885504e-13,True,5,0.10806038549615682,4.929390229335695e-14
1626,0.42,0.16,selected,True,True,False,10.75038699956421,0.08958655832970175,218.75752082832634,1.696719472897835e-14,9.755244212122087e-14,True,5,0.10806038549615682,2.9531932455029164e-13
1627,0.44,0.16,baseline,True,True,False,10.442942370973505,0.08702451975811254,200.06280460912222,3.5783170125443185e-15,4.24693412769531e-14,True,5,0.17478557736611444,4.75175454539567e-14
1627,0.44,0.16,selected,True,True,False,10.442942370973505,0.08702451975811254,200.06280460912222,3.5783170125443185e-15,4.24693412769531e-14,True,5,0.17478557736611444,4.75175454539567e-14
1628,0.46,0.16,baseline,True,True,False,10.458359927257792,0.08715299939381493,186.0157818692997,5.1163133235883814e-15,2.707325658134628e-14,True,5,0.24198832662506664,2.731148640577885e-14
1628,0.46,0.16,selected,True,True,False,10.458359927257899,0.08715299939381582,186.0157818694212,4.571167194997767e-15,4.4680540036877704e-14,True,5,0.20763410589950038,8.970602038971265e-14
1629,0.48,0.16,baseline,True,True,False,10.425169811233772,0.08687641509361477,175.7928393772083,4.163914543352936e-15,6.715046243813782e-14,True,5,0.3098504466895471,1.4377388168895777e-14
1629,0.48,0.16,selected,True,True,False,10.425169811233719,0.08687641509361432,175.79283937727226,2.678664704812658e-15,4.183797030996601e-14,True,5,0.20369530425377835,2.859934511434403e-13
1630,0.5,0.16,baseline,True,True,False,10.438980381345075,0.08699150317787563,168.41714330540896,4.2474193312014904e-15,5.6741128912013716e-14,True,5,0.37854261337780715,1.1901590823981678e-13
1630,0.5,0.16,selected,True,True,False,10.438980381345182,0.08699150317787652,168.41714330545372,4.028289381291902e-15,3.5380713512725107e-14,True,5,0.19687293490566748,7.306515430016702e-05
1631,0.52,0.16,baseline,True,True,False,10.3578259572663,0.0863152163105525,162.92732824078797,5.3438674051099154e-15,4.075509346590859e-14,True,5,0.4484880335846997,8.348877145181177e-14
1631,0.52,0.16,selected,True,True,False,10.3578259572663,0.0863152163105525,162.9273282408711,4.0996826745094515e-15,3.3799807518809503e-14,True,5,0.18755713535938323,5.417888360170764e-14
1632,0.54,0.16,baseline,True,True,False,10.684810400979305,0.08904008667482755,158.25107056727958,3.4085157761878648e-15,3.123888359384182e-14,True,5,0.5199495261824434,6.394884621840902e-14
1632,0.54,0.16,selected,True,True,False,10.684810400979199,0.08904008667482666,158.2510705682708,3.850354650276988e-15,2.3602543321406465e-14,True,5,0.5199495261824438,2.353672812205332e-13
1633,0.56,0.16,baseline,True,True,False,11.077569184228935,0.09231307653524112,157.0091912274613,5.698483974385144e-15,2.9717738192096184e-14,True,5,0.5930778687525899,5.3734794391857577e-14
1633,0.56,0.16,selected,True,True,False,11.077569184228935,0.09231307653524112,157.0091912274613,5.698483974385144e-15,2.9717738192096184e-14,True,5,0.5930778687525899,5.3734794391857577e-14
1634,0.58,0.16,baseline,True,True,False,11.530509232461394,0.09608757693717829,189.0770792847988,3.191770517100301e-15,2.8117554200418055e-14,True,5,0.6680498685532887,9.636735853746359e-14
1634,0.58,0.16,selected,True,True,False,11.530509232461394,0.09608757693717829,189.0770792847988,3.191770517100301e-15,2.8117554200418055e-14,True,5,0.6680498685532887,9.636735853746359e-14
1635,0.6,0.16,baseline,True,True,False,12.136469776088106,0.10113724813406755,224.20490463495213,3.67300240504116e-15,2.3632426395361357e-14,True,5,0.7448917958339625,5.240252676230739e-14
1635,0.6,0.16,selected,True,True,False,12.136469776088106,0.10113724813406755,224.20490463495213,3.67300240504116e-15,2.3632426395361357e-14,True,5,0.7448917958339625,5.240252676230739e-14
1636,0.62,0.16,baseline,True,True,False,13.010725873566127,0.10842271561305106,258.07409653112074,5.271879156568682e-15,3.909252218136673e-14,True,5,0.776605095398831,4.574118861455645e-14
1636,0.62,0.16,selected,True,True,False,13.010725873566074,0.10842271561305061,258.0740965313254,4.433882620607089e-15,9.676842557515701e-14,True,5,0.12322290096081812,1.341149413747189e-13
1637,0.64,0.16,baseline,True,True,False,14.32519891959922,0.11937665766332684,282.85326641102097,2.090715332555169e-15,2.3021591783401335e-14,True,5,0.706805753541925,4.75175454539567e-14
1637,0.64,0.16,selected,True,True,False,14.325198919599234,0.11937665766332695,282.85326641102415,3.829867159113118e-15,2.687351484942695e-14,True,5,0.11520589224388456,6.461498003318411e-14
1638,0.66,0.16,baseline,True,True,False,16.3780390889829,0.1364836590748575,289.5915373732898,2.9823039878883397e-15,2.6623848024000048e-14,True,5,0.6301034721007888,8.126832540256146e-14
1638,0.66,0.16,selected,True,True,False,16.378039088982526,0.13648365907485438,289.59153737333133,3.450549450333429e-15,2.923670565550524e-14,True,5,0.9899067544499731,5.4789506265251475e-14
1639,0.68,0.16,baseline,True,True,False,19.738793379300734,0.16448994482750612,315.26773495582603,2.5547571290699833e-15,2.1041587099963478e-14,True,5,0.5491863253845377,2.7533531010703882e-14
1639,0.68,0.16,selected,True,True,False,19.738793379300308,0.16448994482750257,315.26773495582944,3.4086287812695763e-15,2.793853367359378e-14,True,5,0.09851932244342798,1.3500311979441904e-13
1640,0.7000000000000001,0.16,baseline,True,True,False,25.445804801143197,0.21204837334285997,397.297029608162,3.2830575587039538e-15,3.2554358929685977e-14,True,5,0.46710755084071476,1.0080825063596421e-13
1640,0.7000000000000001,0.16,selected,True,True,False,25.445804801142238,0.21204837334285198,397.297029603003,2.9317298913459533e-15,2.003680108852702e-14,True,5,0.07699077948107913,9.259260025373806e-14
1641,0.72,0.16,baseline,True,True,False,36.391585808660686,0.30326321507217235,770.3518436009858,3.2645560096682685e-15,3.23639163107833e-14,True,5,0.38673945377744534,7.527312106958561e-14
1641,0.72,0.16,selected,True,True,False,36.3915858086595,0.3032632150721625,770.3518436009598,6.256035322619243e-15,2.545846131118071e-14,True,5,0.05273030950627966,1.8673951274195133e-13
1642,0.74,0.16,baseline,True,True,False,67.22274730844717,0.5601895609037264,2921.9109341279236,6.096283305165574e-15,4.810079291829254e-14,True,5,0.3102727152995062,3.1415926535897976
1642,0.74,0.16,selected,False,False,False,,,,,,,,,
1643,0.76,0.16,baseline,True,True,False,120.99997066688358,1.0083330888906965,20387.695456606885,3.956216307540096e-15,2.3906346575021427e-14,True,5,1.485018795095016,6.217248937900877e-14
1643,0.76,0.16,selected,True,True,False,120.99997066688358,1.0083330888906965,20387.695456606885,3.956216307540096e-15,2.3906346575021427e-14,True,5,1.485018795095016,6.039613253960852e-14
1644,0.78,0.16,baseline,True,True,False,47.15427592774447,0.3929522993978706,1514.7128004908081,2.4644704499241884e-14,1.18689888145759e-13,True,3,1.6086422415854178,2.866595849582154e-13
1644,0.78,0.16,selected,True,True,True,2.3620635558782066,0.01968386296565172,160.203638528807,3.125032540061609e-14,1.0970790253270374e-13,True,2,1.6086422415854194,2.498001805406602e-13
