scan_index,x_m,y_m,method,strict_pose,coarse_clear,screened_pass,max_speed,max_step,max_acceleration,max_position_error_m,max_rotation_error_rad,joint_limit_ok,max_speed_joint,min_joint_margin_rad
1959,0.6,0.34,screened_best,True,True,False,12.045992609570725,0.4015330869856908,128.24277016108132,2.3709500883986285e-15,1.8352926470875276e-14,True,5,0.9925934801619043
1959,0.6,0.34,bounded_attempt,False,True,False,9.999999999999991,0.33333333333333304,163.42499212629744,0.00021779527783650438,0.013103947709053761,True,5,0.9925934801619045
1959,0.6,0.34,selected,True,True,False,12.045992609570725,0.4015330869856908,128.24277016108132,2.3709500883986285e-15,1.8352926470875276e-14,True,5,0.9925934801619043
1960,0.62,0.34,baseline,True,True,False,15.35025171037376,0.5116750570124586,185.39615576311036,1.7895352222091343e-15,1.48715091646634e-14,True,5,1.064967731858074
1960,0.62,0.34,local,True,True,False,15.350251710379474,0.5116750570126491,185.39615576294847,2.72093132938319e-15,1.9751252822149153e-14,True,5,1.064967731858074
1960,0.62,0.34,multistart,True,False,False,1.7375721169668668,0.057919070565562225,24.957052245496858,6.853997607491081e-15,1.705664844274068e-14,True,4,1.0703941037170042
1960,0.62,0.34,graph,True,False,False,1.7375721169668767,0.05791907056556256,24.95705224549516,1.1471349517479625e-14,9.767795358030168e-14,True,4,1.0703941037170035
1960,0.62,0.34,best,True,False,False,1.7375721169668534,0.05791907056556178,24.957052245496257,4.509747244882934e-16,5.11975649256e-16,True,4,1.0703941037170042
1960,0.62,0.34,screened_graph,True,True,False,15.35025171037376,0.5116750570124586,185.39615576311036,1.7895352222091343e-15,1.48715091646634e-14,True,5,1.064967731858074
1960,0.62,0.34,screened_best,True,True,False,15.350251710365086,0.5116750570121695,185.39615576302205,3.480448472713308e-15,3.023738607733948e-14,True,5,1.064967731858074
1960,0.62,0.34,bounded_attempt,False,True,False,9.999999999999991,0.33333333333333304,243.73777753033218,0.0007469941800541162,0.04095607730058543,True,5,1.0649677318581352
1960,0.62,0.34,selected,True,True,False,15.350251710365086,0.5116750570121695,185.39615576302205,3.480448472713308e-15,3.023738607733948e-14,True,5,1.064967731858074
1961,0.64,0.34,baseline,True,True,False,19.57521292416331,0.6525070974721103,301.47693760623406,1.0994151322850842e-15,4.314636368304475e-15,True,5,1.0038337045486907
1961,0.64,0.34,local,True,True,False,19.57521292416323,0.6525070974721077,301.4769376062325,1.2316096882532984e-15,4.408247404119846e-15,True,5,1.0038337045486898
1961,0.64,0.34,multistart,True,False,False,1.6749052725626612,0.05583017575208871,24.12565625080607,8.804075585419882e-15,2.5419933926654644e-14,True,4,1.152423214679506
