x_m,y_m,full_sequence_ik,first_failed_frame,evaluated_frames,max_evaluated_position_error_m,max_evaluated_orientation_error_rad,max_reference_path_speed_rad_s,min_joint_margin_rad,reference_speed_screen_pass
0.8200000000000001,-0.62,False,0,1,0.22217786442021326,0.9257571029468621,,,False
0.84,-0.62,False,0,1,0.23607276361566723,0.9274741588938497,,,False
0.86,-0.62,False,0,1,0.2502357119434112,0.9283505314392739,,,False
0.88,-0.62,False,0,1,0.26464648320056755,0.9284925191774779,,,False
0.9,-0.62,False,0,1,0.2792868884458995,0.928003205767587,,,False
0.92,-0.62,False,0,1,0.29414107309431126,0.9269659050031758,,,False
0.9400000000000001,-0.62,False,0,1,0.3091946387161432,0.9254623267148954,,,False
0.96,-0.62,False,0,1,0.3244350158387192,0.9235541773327915,,,False
0.98,-0.62,False,0,1,0.33985058461548084,0.921305938049835,,,False
1.0,-0.62,False,0,1,0.35543111562898194,0.9187648084218234,,,False
0.3,-0.6,False,0,1,0.030786904978266146,0.43168564384448377,,,False
0.32,-0.6,False,0,1,0.031594559906985585,0.4406167415268289,,,False
0.34,-0.6,False,0,1,0.032656627931540186,0.4520722566872391,,,False
0.36,-0.6,False,0,1,0.03398952604573509,0.46597976208399167,,,False
0.38,-0.6,False,0,1,0.035613915058915646,0.4822503023356987,,,False
0.4,-0.6,False,0,1,0.03755541350256006,0.5007734474847029,,,False
0.42,-0.6,False,0,1,0.039845261732345406,0.5214108954508753,,,False
0.44,-0.6,False,0,1,0.04252083479895309,0.5439886107359776,,,False
0.46,-0.6,False,0,1,0.045625855760434215,0.5682877184103723,,,False
0.48,-0.6,False,0,1,0.04921002653616832,0.5940354659980829,,,False
0.5,-0.6,False,0,1,0.053327868359928435,0.6208973914285686,,,False
0.52,-0.6,False,0,1,0.05803638632127126,0.6484742523706334,,,False
0.54,-0.6,False,0,1,0.06339145169454026,0.6763068323920441,,,False
0.56,-0.6,False,0,1,0.06944305506562905,0.703891830504943,,,False
0.58,-0.6,False,0,1,0.07622995889827018,0.7307109409387542,,,False
0.6,-0.6,False,0,1,0.08377496362134586,0.7562692402266288,,,False
0.62,-0.6,False,0,1,0.0920819240341294,0.7801366903554889,,,False
0.64,-0.6,False,0,1,0.1011354655874417,0.8019823294838715,,,False
0.66,-0.6,False,0,1,0.11090340193614315,0.8215936288323651,,,False
0.68,-0.6,False,0,1,0.12134113584255331,0.838877137078315,,,False
0.7000000000000001,-0.6,False,0,1,0.13239675721498192,0.8538438497503897,,,False
0.72,-0.6,False,0,1,0.14401570500063254,0.8665859988788552,,,False
0.74,-0.6,False,0,1,0.15614444130501143,0.8772501447997058,,,False
0.76,-0.6,False,0,1,0.16873275874000485,0.8860144759468646,,,False
0.78,-0.6,False,0,1,0.18173502825966492,0.8930704441575896,,,False
0.8,-0.6,False,0,1,0.19511068413575097,0.898608639248405,,,False
0.8200000000000001,-0.6,False,0,1,0.2088240789646009,0.902811418071149,,,False
0.84,-0.6,False,0,1,0.22284418315857396,0.9058463426695168,,,False
0.86,-0.6,False,0,1,0.23714401352809827,0.9078652313219613,,,False
0.88,-0.6,False,0,1,0.2516999747015146,0.9090070982052101,,,False
0.9,-0.6,False,0,1,0.26649163943376253,0.9093912449915645,,,False
0.92,-0.6,False,0,1,0.2815010344748907,0.9091250682558597,,,False
0.9400000000000001,-0.6,False,0,1,0.2967124663487079,0.9082990179207295,,,False
0.96,-0.6,False,0,1,0.31211196188343504,0.9069947076411019,,,False
0.98,-0.6,False,0,1,0.3276871015648611,0.9052830777527705,,,False
1.0,-0.6,False,0,1,0.3434268839080122,0.9032219054447262,,,False
0.3,-0.58,False,0,1,0.02400703908907992,0.3390628520893035,,,False
0.32,-0.58,False,0,1,0.024734432960058474,0.3486549607783008,,,False
0.34,-0.58,False,0,1,0.025696859378497215,0.3608735057126952,,,False
0.36,-0.58,False,0,1,0.026906173784264315,0.3756572559072016,,,False
0.38,-0.58,False,0,1,0.028378212531349478,0.3929332884594341,,,False
0.4,-0.58,False,0,1,0.03013360674731817,0.41261303472386135,,,False
0.42,-0.58,False,0,1,0.03219861359625177,0.4345869134250214,,,False
0.44,-0.58,False,0,1,0.03460594876807624,0.45871698965863733,,,False
0.46,-0.58,False,0,1,0.03739548485248155,0.4848277289415636,,,False
0.48,-0.58,False,0,1,0.04061463945186016,0.5126950218844558,,,False
0.5,-0.58,False,0,1,0.0443182159503437,0.5420340419733292,,,False
0.52,-0.58,False,0,1,0.04856722839128459,0.5724886586581864,,,False
0.54,-0.58,False,0,1,0.05342638282521558,0.6036252090745126,,,False
0.56,-0.58,False,0,1,0.058959861084882284,0.634935878971385,,,False
0.58,-0.58,False,0,1,0.06522552855048538,0.6658563019422375,,,False
0.6,-0.58,False,0,1,0.07226825072510713,0.6958003501298565,,,False
0.62,-0.58,False,0,1,0.08011382748079811,0.7242085056330988,,,False
0.64,-0.58,False,0,1,0.08876523923805123,0.7506004500013352,,,False
0.66,-0.58,False,0,1,0.09820245981826144,0.7746180144859909,,,False
0.68,-0.58,False,0,1,0.10838584076245943,0.7960475724819875,,,False
0.7000000000000001,-0.58,False,0,1,0.11926194035076362,0.8148176338840318,,,False
0.72,-0.58,False,0,1,0.13076998692768677,0.8309773811379625,,,False
0.74,-0.58,False,0,1,0.14284760477940578,0.8446640842383708,,,False
0.76,-0.58,False,0,1,0.15543482062485237,0.8560718370175536,,,False
0.78,-0.58,False,0,1,0.16847662338934227,0.8654217346131748,,,False
0.8,-0.58,False,0,1,0.18192400866916156,0.8729417685376426,,,False
0.8200000000000001,-0.58,False,0,1,0.19573415614311557,0.8788529298708933,,,False
0.84,-0.58,False,0,1,0.2098699891967563,0.8833629215076921,,,False
0.86,-0.58,False,0,1,0.22429976908047328,0.8866573442208203,,,False
0.88,-0.58,False,0,1,0.23899618348041995,0.8889030813346287,,,False
0.9,-0.58,False,0,1,0.2539357342568706,0.8902473422305508,,,False
0.92,-0.58,False,0,1,0.26909812514342385,0.8908190089903008,,,False
