acceleration_limit_ok,coarse_collision_edges,coarse_collision_frames,constraint_failure_frames,constraints_met,evaluated_poses,first_constraint_failure_frame,first_unaccepted_frame,full_path_evaluated,index,initial_q,joint_limit_ok,max_evaluated_acceleration_rad_s2,max_evaluated_orientation_error_deg,max_evaluated_position_error_mm,max_evaluated_speed_rad_s,max_evaluated_step_rad,min_evaluated_axis_separation_deg,mode,optimizer_all_accepted,reset_branch,reset_geometric_count,solver_s,solver_status_counts,status,unaccepted_frames,velocity_limit_ok,x_m,y_m
,,,,False,0,,,False,64,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.86,-0.72
,,,,False,0,,,False,64,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.86,-0.72
,,,,False,0,,,False,65,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.88,-0.72
,,,,False,0,,,False,65,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.88,-0.72
,,,,False,0,,,False,66,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9,-0.72
,,,,False,0,,,False,66,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9,-0.72
,,,,False,0,,,False,67,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.92,-0.72
,,,,False,0,,,False,67,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.92,-0.72
,,,,False,0,,,False,68,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9400000000000001,-0.72
,,,,False,0,,,False,68,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9400000000000001,-0.72
,,,,False,0,,,False,69,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.96,-0.72
,,,,False,0,,,False,69,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.96,-0.72
,,,,False,0,,,False,70,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.98,-0.72
,,,,False,0,,,False,70,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.98,-0.72
,,,,False,0,,,False,71,,,,,,,,,strict,False,,0,,,reset_unsolved,,,1.0,-0.72
,,,,False,0,,,False,71,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,1.0,-0.72
,,,,False,0,,,False,72,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.3,-0.7000000000000001
,,,,False,0,,,False,72,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.3,-0.7000000000000001
,,,,False,0,,,False,73,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.32,-0.7000000000000001
,,,,False,0,,,False,73,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.32,-0.7000000000000001
,,,,False,0,,,False,74,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.34,-0.7000000000000001
,,,,False,0,,,False,74,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.34,-0.7000000000000001
,,,,False,0,,,False,75,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.36,-0.7000000000000001
,,,,False,0,,,False,75,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.36,-0.7000000000000001
,,,,False,0,,,False,76,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.38,-0.7000000000000001
,,,,False,0,,,False,76,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.38,-0.7000000000000001
,,,,False,0,,,False,77,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.4,-0.7000000000000001
,,,,False,0,,,False,77,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.4,-0.7000000000000001
,,,,False,0,,,False,78,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.42,-0.7000000000000001
,,,,False,0,,,False,78,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.42,-0.7000000000000001
,,,,False,0,,,False,79,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.44,-0.7000000000000001
,,,,False,0,,,False,79,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.44,-0.7000000000000001
,,,,False,0,,,False,80,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.46,-0.7000000000000001
,,,,False,0,,,False,80,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.46,-0.7000000000000001
,,,,False,0,,,False,81,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.48,-0.7000000000000001
,,,,False,0,,,False,81,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.48,-0.7000000000000001
,,,,False,0,,,False,82,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.5,-0.7000000000000001
,,,,False,0,,,False,82,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.5,-0.7000000000000001
,,,,False,0,,,False,83,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.52,-0.7000000000000001
,,,,False,0,,,False,83,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.52,-0.7000000000000001
,,,,False,0,,,False,84,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.54,-0.7000000000000001
,,,,False,0,,,False,84,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.54,-0.7000000000000001
,,,,False,0,,,False,85,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.56,-0.7000000000000001
,,,,False,0,,,False,85,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.56,-0.7000000000000001
,,,,False,0,,,False,86,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.58,-0.7000000000000001
,,,,False,0,,,False,86,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.58,-0.7000000000000001
,,,,False,0,,,False,87,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.6,-0.7000000000000001
,,,,False,0,,,False,87,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.6,-0.7000000000000001
,,,,False,0,,,False,88,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.62,-0.7000000000000001
,,,,False,0,,,False,88,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.62,-0.7000000000000001
,,,,False,0,,,False,89,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.64,-0.7000000000000001
,,,,False,0,,,False,89,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.64,-0.7000000000000001
,,,,False,0,,,False,90,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.66,-0.7000000000000001
,,,,False,0,,,False,90,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.66,-0.7000000000000001
,,,,False,0,,,False,91,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.68,-0.7000000000000001
,,,,False,0,,,False,91,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.68,-0.7000000000000001
,,,,False,0,,,False,92,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.7000000000000001,-0.7000000000000001
,,,,False,0,,,False,92,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.7000000000000001,-0.7000000000000001
,,,,False,0,,,False,93,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.72,-0.7000000000000001
,,,,False,0,,,False,93,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.72,-0.7000000000000001
,,,,False,0,,,False,94,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.74,-0.7000000000000001
,,,,False,0,,,False,94,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.74,-0.7000000000000001
,,,,False,0,,,False,95,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.76,-0.7000000000000001
,,,,False,0,,,False,95,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.76,-0.7000000000000001
,,,,False,0,,,False,96,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.78,-0.7000000000000001
,,,,False,0,,,False,96,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.78,-0.7000000000000001
,,,,False,0,,,False,97,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.8,-0.7000000000000001
,,,,False,0,,,False,97,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.8,-0.7000000000000001
,,,,False,0,,,False,98,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.8200000000000001,-0.7000000000000001
,,,,False,0,,,False,98,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.8200000000000001,-0.7000000000000001
