scan_index,x_m,y_m,condition,yaw_deg,strict_pose,coarse_clear,screened_pass,max_speed,max_step,max_acceleration,max_position_error_m,max_rotation_error_rad,joint_limit_ok,max_speed_joint,min_joint_margin_rad
1747,0.68,0.22,after,35.0,True,True,True,2.093681924021946,0.01744734936684955,116.70713757475077,1.0273912930527716e-14,6.086347146521948e-14,True,2,1.5380171843602641
1748,0.7000000000000001,0.22,before,0.0,True,True,False,21.193245650935133,0.17661038042445942,912.905727099505,2.556528086932065e-15,1.9460599282900224e-14,True,5,0.7145067850809834
1748,0.7000000000000001,0.22,after,30.0,True,True,True,2.1072810726088687,0.017560675605073905,126.54412025607158,2.0443809119446884e-14,1.2696861405527123e-13,True,2,1.565193418788175
1749,0.72,0.22,before,0.0,True,True,False,18.6389258612318,0.15532438217693167,545.3037274295739,6.7903662629171696e-15,2.863273591785985e-14,True,5,0.371285331609041
1749,0.72,0.22,after,25.0,True,True,True,2.1565685594509088,0.017971404662090906,137.0934516477888,2.530925001906166e-14,1.1740350283540973e-13,True,2,1.5959799064719435
1750,0.74,0.22,before,0.0,True,True,False,20.077119410715802,0.1673093284226317,530.3945085760691,4.0991893806934265e-15,2.396615381447855e-14,True,5,1.4253159998411662
1750,0.74,0.22,after,15.0,True,True,True,2.1220051861517675,0.01768337655126473,151.43790483922004,2.5448154763514494e-14,1.0171055513419463e-13,True,3,1.573085189821688
1751,0.76,0.22,before,0.0,True,True,False,30.668993916919867,0.25557494930766556,744.2208372487578,5.67633754894813e-15,4.532092233606436e-14,True,5,0.061495131316950946
1751,0.76,0.22,after,10.0,True,True,True,2.3862440128569506,0.019885366773807922,161.7444334603377,3.6644476744375377e-14,1.0258320885676148e-13,True,2,0.754080188144509
1752,0.78,0.22,before,0.0,True,True,True,2.8413276447941893,0.02367773037328491,161.5037987836553,1.1361187279063581e-12,1.3297059308820089e-11,True,2,0.6418320427787032
1752,0.78,0.22,after,-5.0,True,True,True,2.6796217376888443,0.022330181147407036,154.09145273280353,3.694109669615667e-14,8.701255708706388e-14,True,2,0.19417784858644893
1779,0.6,0.24,before,0.0,True,True,False,11.986121566250052,0.0998843463854171,510.5798319062551,3.59027248614772e-15,2.9846044395146946e-14,True,5,0.061941275847304134
1779,0.6,0.24,after,50.0,True,True,True,1.9203502446322318,0.0160029187052686,80.7668265175991,8.563359783607429e-15,7.831777546313014e-14,True,3,0.4541474709213853
1780,0.62,0.24,before,0.0,True,True,False,21.414846884575294,0.17845705737146078,1088.9780296356698,2.9469311673724113e-15,1.7902277689858368e-14,True,5,0.8952503036946793
1780,0.62,0.24,after,45.0,True,True,True,2.1323681245814097,0.017769734371511747,83.29418322747131,1.642175701369817e-14,1.0842504505690739e-13,True,3,1.0425522168993577
1781,0.64,0.24,before,0.0,True,True,False,112.7876266389225,0.9398968886576875,20807.43228891399,9.240606061635257e-15,5.199346873338308e-14,True,5,0.9519002774382379
1781,0.64,0.24,after,45.0,True,True,True,2.0598097727112386,0.01716508143926032,102.13066109228173,6.8873127380186754e-15,3.6236240695141043e-14,True,2,1.511637185730651
1782,0.66,0.24,before,0.0,True,True,False,654.7486893030288,5.45623907752524,80584.47413538313,3.3776380236153532e-15,2.310339926195528e-14,True,5,0.29908965381778696
1782,0.66,0.24,after,40.0,True,True,True,2.0827596160491657,0.017356330133743048,110.58790278928399,7.530921922468412e-15,4.0781829330217594e-14,True,2,1.5253412942311866
1783,0.68,0.24,before,0.0,True,True,False,152.80701254439134,1.2733917712032612,14313.36337081576,1.485263067816542e-14,3.9116954456719895e-14,True,5,0.7631847200678417
1783,0.68,0.24,after,35.0,True,True,True,2.0991632790741566,0.01749302732561797,119.94118939293692,1.571161720078068e-14,9.657660920791449e-14,True,2,1.5459883744616405
1784,0.7000000000000001,0.24,before,0.0,True,True,False,48.86440485520075,0.4072033737933396,1534.9081644581859,5.2917153191959085e-15,1.737851770447936e-14,True,5,0.09518009527010651
1784,0.7000000000000001,0.24,after,30.0,True,True,True,2.111648446163832,0.0175970703846986,129.90165559587368,2.0954191250278988e-14,1.0195167743530647e-13,True,2,1.5767038958135207
1785,0.72,0.24,before,0.0,True,True,False,25.764986147382167,0.2147082178948514,941.0506004373091,4.1474854901842675e-15,2.5353744437170294e-14,True,5,0.3610109891768021
1785,0.72,0.24,after,25.0,True,True,True,2.1930737467342976,0.018275614556119146,143.38304964167605,2.220017531202461e-14,9.591143171958416e-14,True,2,1.616773413141927
1786,0.74,0.24,before,0.0,True,True,False,19.814211967940135,0.1651184330661678,572.792268908683,4.350548140345076e-15,1.472102597655303e-13,True,5,0.13740276428010834
1786,0.74,0.24,after,15.0,True,True,True,2.177360656577889,0.018144672138149076,154.60374652918532,2.1518645563812814e-14,8.073958626697541e-14,True,3,1.5557123645398372
1787,0.76,0.24,before,0.0,True,True,False,22.815054337225824,0.1901254528102152,634.2454603346372,5.9824695020147725e-15,2.187804626221605e-14,True,5,1.568698625032029
1787,0.76,0.24,after,10.0,True,True,True,2.59414847101489,0.021617903925124082,166.6484380138442,2.862357572473775e-14,1.2336250035486575e-13,True,2,1.6582332095639498
1788,0.78,0.24,before,0.0,True,True,True,3.1261554356408006,0.02605129529700667,207.03213927272435,9.927719746427088e-13,1.1241779752067584e-11,True,2,1.6990378388175928
1788,0.78,0.24,after,-5.0,True,True,True,2.911826601166161,0.024265221676384674,194.21286308285133,2.1562871547986903e-14,6.701352967808999e-14,True,2,1.6743830386262477
1815,0.6,0.26,before,0.0,True,True,False,13.610445354601097,0.11342037795500914,525.6384837643382,2.823166392873813e-15,2.403843670067737e-14,True,5,0.06174364551083844
1815,0.6,0.26,after,50.0,True,True,True,1.9969163457089856,0.01664096954757488,79.73670306604816,8.279214181593398e-15,7.633471601538218e-14,True,3,0.4603955286726533
1816,0.62,0.26,before,0.0,True,True,False,25.137669738979085,0.20948058115815904,942.2610382124731,2.5816042633509944e-15,2.2963944128406115e-14,True,5,0.03947326566372311
1816,0.62,0.26,after,45.0,True,True,True,2.2268700368058614,0.01855725030671551,87.2483437237527,1.5054323320820545e-14,1.065399279442494e-13,True,3,0.7834563057281061
1817,0.64,0.26,before,0.0,True,True,False,125.72526461740267,1.0477105384783556,9737.368901732047,5.378640988263629e-15,3.613764727627085e-14,True,5,0.9778652174184437
1817,0.64,0.26,after,45.0,True,True,True,2.082514784820688,0.017354289873505735,104.9105270483512,7.010467223577273e-15,3.516998345764076e-14,True,2,1.519263492636492
1818,0.66,0.26,before,0.0,True,True,False,350.77288270906143,2.9231073559088454,44908.25636474206,2.365094275177691e-15,1.1059186922029586e-14,True,5,0.8737862183141756
1818,0.66,0.26,after,40.0,True,True,True,2.102151368988845,0.01751792807490704,116.25625516836067,4.2716768672380716e-15,2.2730257454522973e-14,True,2,1.5354529262376462
1819,0.68,0.26,before,0.0,True,True,False,321.61551949946306,2.680129329162192,44315.9679019036,5.4084393856590255e-15,2.7352934062507237e-14,True,5,0.7965544624942655
1819,0.68,0.26,after,35.0,True,True,True,2.1164146806999984,0.01763678900583332,123.34003517512429,2.05462558380626e-14,1.2659993197024995e-13,True,2,1.558650580434076
1820,0.7000000000000001,0.26,before,0.0,True,True,False,165.81870757478708,1.3818225631232257,26173.37637043443,4.6564889869824945e-15,2.6162595214516008e-14,True,3,0.789300636104568
1820,0.7000000000000001,0.26,after,30.0,True,True,True,2.1344538368612698,0.017787115307177248,133.46994315575458,2.278663452567752e-14,1.0891164088358338e-13,True,2,1.5923496748605086
1821,0.72,0.26,before,0.0,True,True,False,43.04412643653439,0.3587010536377866,1374.5958842038979,5.393462568055817e-15,8.286823172549078e-14,True,5,0.03559102321210883
1821,0.72,0.26,after,25.0,True,True,True,2.2471735869605647,0.018726446558004706,144.4210966099753,2.4705954887489552e-14,1.0348197747381881e-13,True,2,1.5700681337279887
1822,0.74,0.26,before,0.0,True,True,False,23.29223146964542,0.1941019289137118,784.9534790890569,2.7812416343491072e-15,1.289882146941752e-14,True,5,0.5301088422976727
1822,0.74,0.26,after,15.0,True,True,True,2.2351549078329747,0.018626290898608122,158.0449673518892,2.5442826296062624e-14,8.928964712159454e-14,True,3,1.5345584069077667
1823,0.76,0.26,before,0.0,True,True,False,21.125183394093405,0.17604319495077836,767.0729631341793,9.923384927961684e-15,3.047672431294913e-14,True,3,1.6016452537492016
1823,0.76,0.26,after,5.0,True,True,True,2.564933610797575,0.02137444675664646,160.76746570942788,2.2447054732020945e-14,3.8349107793092e-14,True,2,1.4444273156089533
1824,0.78,0.26,before,0.0,True,True,True,4.144248721628537,0.034535406013571135,411.59379845281484,3.358376072753532e-12,1.644392340068836e-11,True,2,1.7355165327093667
1824,0.78,0.26,after,0.0,True,True,True,4.144248721628537,0.034535406013571135,411.59379845281484,3.358376072753532e-12,1.644392340068836e-11,True,2,1.7355165327093667
1851,0.6,0.28,before,0.0,True,True,False,13.622774720682038,0.11352312267235032,531.7276778671051,4.297152064066792e-14,5.64528370202914e-13,True,5,0.3676039870984136
1851,0.6,0.28,after,55.0,True,True,True,2.063890625496132,0.0171990885458011,91.84097879939408,1.414467950120336e-14,1.007260049481265e-13,True,2,0.9658371648134256
1852,0.62,0.28,before,0.0,True,True,False,22.030269423210527,0.1835855785267544,968.0976961665338,5.9345029560227494e-15,3.671526032099343e-14,True,5,0.35156803515494683
1852,0.62,0.28,after,45.0,True,True,True,2.331448250300987,0.019428735419174892,91.54914422556892,1.7654166183461967e-14,1.255403923003993e-13,True,3,0.7449142822831059
1853,0.64,0.28,before,0.0,True,True,False,51.25495570795423,0.4271246308996186,2938.7722937219323,2.836641554312048e-15,1.267325870776655e-14,True,5,0.025486464429335776
1853,0.64,0.28,after,45.0,True,True,True,2.117648963932952,0.017647074699441267,108.2188262443097,7.382683117888321e-15,3.9462074680748965e-14,True,2,1.5315081224121863
1854,0.66,0.28,before,0.0,True,True,False,146.75798583837977,1.2229832153198315,24701.462108843487,2.142040032190844e-15,8.0579785810208e-15,True,5,0.9277652507350753
1854,0.66,0.28,after,40.0,True,True,True,2.1339493837393686,0.017782911531161405,117.2965537782499,1.48125606868058e-14,9.217250144570159e-14,True,2,1.5497095920367694
1855,0.68,0.28,before,0.0,True,True,False,342.13712459864627,2.851142704988719,44970.233688938286,5.193260302470992e-15,2.5035071480284508e-14,True,5,0.8189272476721001
1855,0.68,0.28,after,35.0,True,True,True,2.1463351628946947,0.01788612635745579,126.94078515944014,1.9866342870280458e-14,1.0037235113599576e-13,True,2,1.5761061533624556
1856,0.7000000000000001,0.28,before,0.0,True,True,False,271.46012001675524,2.2621676668062936,35337.01774003855,4.347005203855846e-15,2.5997976115637335e-14,True,3,0.735292274940714
1856,0.7000000000000001,0.28,after,30.0,True,True,True,2.2009496349641022,0.018341246958034185,137.2952591016407,2.5533334441595946e-14,1.1837290615033548e-13,True,2,1.5916097752564777
1857,0.72,0.28,before,0.0,True,True,False,92.15818955245484,0.7679849129371237,6318.487192048928,1.2205007460325347e-14,2.038198832961369e-14,True,5,0.01592547523056087
1857,0.72,0.28,after,15.0,True,True,False,12.418797275025764,0.10348997729188136,243.73505687084887,1.9670421673243756e-14,1.889471466799444e-13,True,3,0.13809568782390702
1858,0.74,0.28,before,0.0,True,True,False,25.626932025167193,0.21355776687639327,1387.6494695385488,3.0693450304526864e-15,2.1170841910934918e-14,True,3,0.05167885266500871
1858,0.74,0.28,after,15.0,True,True,True,2.411958603092632,0.020099655025771934,161.84736301218265,2.1170791592611683e-14,7.485901031830263e-14,True,2,1.5088505644828691
1859,0.76,0.28,before,0.0,True,True,True,2.66965504219276,0.022247125351606334,151.49382198685703,8.912470055796731e-13,1.2523450390106027e-11,True,2,1.3601488337846597
1859,0.76,0.28,after,0.0,True,True,True,2.66965504219276,0.022247125351606334,151.49382198685703,8.912470055796731e-13,1.2523450390106027e-11,True,2,1.3601488337846597
1887,0.6,0.3,before,0.0,True,True,False,13.333191238241593,0.11110992698534661,482.88455553093286,4.508124127079008e-15,2.1240167573763055e-14,True,5,0.9114136504612804
1887,0.6,0.3,after,55.0,True,True,True,2.1241227246992755,0.017701022705827296,91.25752621114778,1.305220514551918e-14,8.039139793777788e-14,True,2,1.5284913643032914
1888,0.62,0.3,before,0.0,True,True,False,18.158055457860343,0.15131712881550285,699.5732146467828,1.6627883293318834e-14,9.973496381507805e-14,True,5,0.3928080880928695
1888,0.62,0.3,after,45.0,True,True,True,2.4469231147404713,0.020391025956170594,96.24876342441553,2.3748885177598848e-14,1.6682274858315776e-13,True,3,0.7074122583053173
1889,0.64,0.3,before,0.0,True,True,False,33.82495639078449,0.2818746365898708,1212.2993268595585,3.8334861220111865e-15,4.04639408586934e-14,True,5,0.37665236402314584
1889,0.64,0.3,after,45.0,True,True,True,2.1667079855241678,0.018055899879368065,114.08583185488617,2.9923139839825886e-14,2.0000045339161314e-13,True,2,0.10463610097395293
1890,0.66,0.3,before,0.0,True,True,False,14.562326345283886,0.12135271954403237,1773.892789318147,8.271161533457416e-15,5.170272236348369e-14,True,3,0.9639105821795715
1890,0.66,0.3,after,40.0,True,True,True,2.1797696683455703,0.018164747236213086,120.93051298840862,1.9764781254766476e-14,1.236441331449839e-13,True,2,1.5685624949031267
1891,0.68,0.3,before,0.0,True,True,False,168.51178387707964,1.4042648656423302,32585.121603542433,2.6050348849953745e-15,4.568148527508155e-14,True,5,0.2021431396909099
1891,0.68,0.3,after,35.0,True,True,True,2.190800623944007,0.018256671866200058,130.79207611599344,2.1571850497970716e-14,1.0676318899090513e-13,True,2,1.598419867345626
1892,0.7000000000000001,0.3,before,0.0,True,True,False,76.69720702937205,0.6391433919114338,4238.987410954783,3.573577517732459e-15,1.9734468309012147e-14,True,3,0.10800047710285554
1892,0.7000000000000001,0.3,after,25.0,True,True,True,2.05279141546443,0.01710659512887025,145.39582916076412,2.553200687318463e-14,1.1043900289178836e-13,True,3,1.5607499345897378
1893,0.72,0.3,before,0.0,True,True,False,176.3482923965564,1.4695691033046365,37561.72430480136,4.2495952633786474e-15,2.4067059568944832e-14,True,5,0.6543363139003056
1893,0.72,0.3,after,-15.0,True,True,False,11.595398059940392,0.09662831716616993,390.87805402459475,1.050640196116444e-14,5.024304430088396e-14,True,5,0.43327854155982237
1894,0.74,0.3,before,0.0,True,True,False,33.10926120948701,0.2759105100790584,1148.1740871699744,1.1468931640295956e-14,3.880761566126686e-14,True,3,0.5495353536945098
1894,0.74,0.3,after,10.0,True,True,True,2.432471578892428,0.020270596490770232,160.96028167463174,2.6393348800121275e-14,6.50695955135316e-14,True,2,1.4736386974741427
1895,0.76,0.3,before,0.0,True,True,True,2.9809357909384637,0.024841131591153864,205.18161966427914,1.2870755703838603e-12,1.5048871027333395e-11,True,2,0.6088157902186015
1895,0.76,0.3,after,0.0,True,True,True,2.9809357909384637,0.024841131591153864,205.18161966427914,1.2870755703838603e-12,1.5048871027333395e-11,True,2,0.6088157902186015
1923,0.6,0.32,before,0.0,True,True,False,13.675893500961038,0.11396577917467532,402.2919962167407,4.16749759909758e-15,2.649599714683515e-14,True,5,0.9500399283899974
1923,0.6,0.32,after,55.0,True,True,True,2.2017920559512305,0.01834826713292692,99.19255425620328,1.2106936269570679e-14,5.64030721585379e-14,True,2,1.5459978404188839
1924,0.62,0.32,before,0.0,True,True,False,18.69290476201714,0.15577420635014283,571.9254036118805,4.020728286416089e-15,1.8738364790824464e-14,True,5,1.0279629379173638
1924,0.62,0.32,after,45.0,True,True,True,2.5742737711241404,0.021452281426034503,101.41706897476723,2.484824785804946e-14,1.708221450520461e-13,True,3,1.3514241328595125
1925,0.64,0.32,before,0.0,True,True,False,26.572445782426044,0.2214370481868837,1082.9493466659571,3.3952682184363933e-15,2.258676325601751e-14,True,5,0.4152846051994148
1925,0.64,0.32,after,45.0,True,True,True,2.2323692441561516,0.018603077034634596,115.36489741025449,1.9700501088196245e-14,1.271531843195838e-13,True,2,1.5698525544001787
1926,0.66,0.32,before,0.0,True,True,False,41.32523904629155,0.34437699205242955,1791.7261597999475,1.8806834775865816e-14,2.6874895175136536e-13,True,5,0.39914021822595114
1926,0.66,0.32,after,40.0,True,True,True,2.2424465056221488,0.018687054213517906,127.4461704883862,1.935489248512591e-14,9.255435771967188e-14,True,2,1.592370005028834
1927,0.68,0.32,before,0.0,True,True,False,17.089709934988495,0.14241424945823744,2557.3226680736616,5.512399866715408e-15,3.719580532870173e-14,True,3,0.8356226744782509
1927,0.68,0.32,after,30.0,True,True,True,2.074289263614606,0.01728574386345505,139.5422325471884,2.2537595763273733e-14,1.0193749715310977e-13,True,3,1.5442812461832907
1928,0.7000000000000001,0.32,before,0.0,True,True,False,87.63610694545872,0.730300891212156,5672.44475532355,5.397157142687997e-15,2.7256434546099154e-14,True,3,0.29936313464974873
1928,0.7000000000000001,0.32,after,25.0,True,True,True,2.081014879572791,0.017341790663106593,149.50972406396943,2.6746756606335878e-14,1.0910399127051543e-13,True,3,1.5752658199364733
1929,0.72,0.32,before,0.0,True,True,False,64.43526189353231,0.5369605157794359,2956.1174792678207,5.114637939152971e-15,3.972008373938146e-14,True,3,0.24530719715531024
1929,0.72,0.32,after,-10.0,True,True,False,16.323060961077687,0.13602550800898072,515.1158651535682,2.248030287623391e-15,1.4633433831042087e-14,True,5,0.49188207649536597
1930,0.74,0.32,before,0.0,True,True,False,45.875443808301235,0.38229536506917694,1330.4467918544483,7.043575467574348e-15,1.9917275163386006e-14,True,3,0.6452834022206462
1930,0.74,0.32,after,5.0,True,True,True,2.56022770688757,0.02133523089072975,147.35006863980632,3.939653427029149e-14,7.829058760523014e-14,True,2,0.3105100967802876
1959,0.6,0.34,before,0.0,True,True,False,13.05868973696441,0.10882241447470342,383.32427034448244,2.698007564445659e-15,3.8710573548093695e-14,True,5,0.9925934801619047
1959,0.6,0.34,after,50.0,True,True,True,2.0562160319797584,0.01713513359983132,107.80612926530928,5.18999578055704e-15,2.829658813862968e-14,True,3,1.464946963416745
1960,0.62,0.34,before,0.0,True,True,False,16.314508191739918,0.13595423493116598,562.0429381668667,1.1872899644884631e-14,7.399875512999008e-14,True,5,0.4712119527577494
1960,0.62,0.34,after,45.0,True,True,True,2.0762697803101027,0.017302248169250856,116.08003047750799,8.205751806852712e-15,4.4738475262308504e-14,True,3,1.4802485372479202
1961,0.64,0.34,before,0.0,True,True,False,23.65392064718698,0.19711600539322482,816.4735217113133,1.447149202427699e-14,8.568972521114759e-14,True,5,1.0038337045486907
1961,0.64,0.34,after,40.0,True,True,True,2.087599695291349,0.017396664127427908,124.78980280352943,1.3681218465149629e-14,7.071515530209011e-14,True,3,1.5039084841965629
1962,0.66,0.34,before,0.0,True,True,False,36.917227423834156,0.30764356186528463,1363.5134979756017,2.1253740279117507e-14,2.617869821634406e-13,True,5,0.4354331452561233
1962,0.66,0.34,after,35.0,True,True,True,2.0872524778126866,0.017393770648439055,133.9875048979991,1.9764932290083767e-14,9.678803410656573e-14,True,3,1.53535349902925
1963,0.68,0.34,before,0.0,True,True,False,55.53267280303135,0.4627722733585946,2141.1964627420098,4.2747190916300094e-15,2.4816052501088044e-14,True,5,0.4193943873703043
1963,0.68,0.34,after,30.0,True,True,True,2.070296278394217,0.017252468986618474,143.7304829833245,2.53546841431106e-14,1.09052974074993e-13,True,3,1.5766076653853027
1964,0.7000000000000001,0.34,before,0.0,True,True,False,24.652393176435172,0.20543660980362644,4030.333093356652,2.5549244805726082e-14,1.4140452060244356e-13,True,3,0.8244502532392026
1964,0.7000000000000001,0.34,after,25.0,True,True,True,2.203136764924176,0.0183594730410348,154.0799383811354,2.1542779270534995e-14,8.372940820313333e-14,True,2,0.2353904282651369
1965,0.72,0.34,before,0.0,True,True,True,9.999999999999964,0.08333333333333304,443.8006135023059,1.4981711760720352e-06,6.465176200482689e-05,True,3,1.5380020470891598
1965,0.72,0.34,after,15.0,True,True,True,2.40727545811414,0.02006062881761783,162.00186968201535,2.3540720920439707e-14,7.140239328803144e-14,True,2,1.4870508079563063
1966,0.74,0.34,before,0.0,True,True,True,6.615055520761344,0.0551254626730112,379.7824505851294,2.333698057304794e-14,7.530925169119681e-14,True,2,1.1787284937718274
1966,0.74,0.34,after,5.0,True,True,True,2.8935463449486765,0.024112886207905637,180.3211563317462,3.39417468837251e-14,9.351330937958338e-14,True,2,1.3260998707105163
1995,0.6,0.36,before,0.0,True,True,False,13.16223213331476,0.109685267777623,384.0760247984207,1.6060480287955424e-14,9.262004145242753e-14,True,5,1.039114124022167
1995,0.6,0.36,after,45.0,True,True,True,2.801270172040331,0.023343918100336092,108.45623406693932,8.545258407353614e-15,6.024627570371471e-14,True,3,1.3034705025400077
1996,0.62,0.36,before,0.0,True,True,False,16.700107939875757,0.1391675661656313,500.244763878824,2.6749233501892086e-15,1.3006160263712119e-14,True,5,1.0565702642529393
1996,0.62,0.36,after,45.0,True,True,True,2.0864381259935882,0.017386984383279902,119.77612648690865,1.088882042979405e-14,5.820258834744415e-14,True,3,1.5092897651177568
1997,0.64,0.36,before,0.0,True,True,False,21.875446043032944,0.1822953836919412,664.0827257354474,1.919722970134747e-14,1.1286417337561781e-13,True,5,0.9937776268406893
1997,0.64,0.36,after,40.0,True,True,True,2.0935733298330916,0.017446444415275764,128.7266137996255,1.8798292187642794e-14,9.653162555182145e-14,True,3,1.5356425719128843
1998,0.66,0.36,before,0.0,True,True,False,27.76144604986186,0.23134538374884883,1127.00279755384,1.2383622157986654e-14,6.618415444642835e-14,True,5,0.47055671195989834
1998,0.66,0.36,after,35.0,True,True,True,2.0871509659082577,0.017392924715902147,138.22786210553204,2.367796255024705e-14,1.0892740362485684e-13,True,3,1.5698755189853
1999,0.68,0.36,before,0.0,True,True,False,39.517020633506505,0.32930850527922084,1186.7821059619846,5.9769297597052255e-15,3.817724279791675e-14,True,5,0.07140200071981262
1999,0.68,0.36,after,30.0,True,True,True,2.103045145632274,0.017525376213602284,148.36609835195773,2.7250774120907042e-14,1.1032307566802349e-13,True,2,1.5702503048280363
2000,0.7000000000000001,0.36,before,0.0,True,True,False,64.53580558711867,0.5377983798926556,3037.5690666235323,1.3085569159938587e-14,9.007600771664401e-14,True,5,0.04980390306235538
2000,0.7000000000000001,0.36,after,20.0,True,True,True,2.257066669464507,0.018808888912204225,158.92225497562578,2.070977024931292e-14,7.200870639605088e-14,True,3,1.5265715117826604
2001,0.72,0.36,before,0.0,True,True,True,2.4501387751050707,0.02041782312587559,139.2402570000078,1.3549360565019254e-12,9.738975840021128e-12,True,2,1.3086983150329035
2001,0.72,0.36,after,0.0,True,True,True,2.4501387751050707,0.02041782312587559,139.2402570000078,1.3549360565019254e-12,9.738975840021128e-12,True,2,1.3086983150329035
2031,0.6,0.38,before,0.0,True,True,False,13.018047739082625,0.10848373115902188,356.4302468282779,6.451544589175463e-15,6.551987720331639e-14,True,5,1.0896862980607949
2031,0.6,0.38,after,45.0,True,True,True,2.971311118016322,0.02476092598346935,114.80187788924638,9.495490312586962e-15,5.16225203970644e-14,True,3,1.2537655804415566
2032,0.62,0.38,before,0.0,True,True,False,15.69973986969412,0.13083116558078434,452.4896598572056,1.079945158127342e-14,6.60631224197096e-14,True,5,0.5438016548852413
2032,0.62,0.38,after,45.0,True,True,True,2.0944974566831753,0.017454145472359794,123.76085406287984,1.7125167662465532e-14,1.0496900366714096e-13,True,3,1.5433748829441767
2033,0.64,0.38,before,0.0,True,True,False,18.593384376159072,0.1549448698013256,647.6840256583444,4.156298982168601e-15,2.5095603425309246e-14,True,5,0.9751514520264575
2033,0.64,0.38,after,40.0,True,True,True,2.0957995550651987,0.01746499629220999,133.01763173949723,2.2297869695446195e-14,1.1089099992679154e-13,True,3,1.5721283316402384
2034,0.66,0.38,before,0.0,True,True,False,23.57401789573988,0.19645014913116565,821.5546438546307,1.8201648545597398e-14,1.1131745136917198e-13,True,5,0.12014510351635987
2034,0.66,0.38,after,35.0,True,True,True,2.1380476598933296,0.017817063832444413,142.91466285832044,2.7704068987449826e-14,1.2121748690886263e-13,True,2,1.5834537526999313
2035,0.68,0.38,before,0.0,True,True,False,32.928711364735435,0.27440592803946195,910.6513920090187,2.5840604867196224e-14,1.7497969388215425e-13,True,5,0.09648660776096296
2035,0.68,0.38,after,25.0,True,True,True,2.1922491261851462,0.018268742718209552,155.23669928219235,2.1460642655358344e-14,7.995755702025878e-14,True,3,1.5542752046349166
2036,0.7000000000000001,0.38,before,0.0,True,True,True,2.2509293658485507,0.01875774471540459,121.14549468834817,2.7518548044506895e-12,2.3359859737639403e-11,True,2,1.3532535626069713
2036,0.7000000000000001,0.38,after,0.0,True,True,True,2.2509293658485507,0.01875774471540459,121.14549468834817,2.7518548044506895e-12,2.3359859737639403e-11,True,2,1.3532535626069713
2067,0.6,0.4,before,0.0,True,True,False,12.357561830296184,0.10297968191913487,347.52531075515094,3.3839044131518772e-15,2.183292230644951e-14,True,5,1.08122629280874
2067,0.6,0.4,after,45.0,True,True,True,3.158286453777217,0.02631905378147681,121.8488767478604,6.4815657879024615e-15,4.81751727769365e-14,True,3,1.1187265965750326
2068,0.62,0.4,before,0.0,True,True,False,14.126796043631948,0.11772330036359957,448.3734676160964,1.6040513632496705e-14,9.492200275351498e-14,True,5,1.0210852901143337
2068,0.62,0.4,after,40.0,True,True,True,2.0756622686234394,0.017297185571861995,133.2301581260026,2.0179582402847837e-14,1.0049274027982992e-13,True,3,1.5000309599160513
2069,0.64,0.4,before,0.0,True,True,False,17.078947514791878,0.14232456262326565,564.0451790829119,2.139996278931544e-14,1.2676115835510591e-13,True,5,0.9395720030586778
2069,0.64,0.4,after,35.0,True,True,True,2.0581055278731064,0.017150879398942553,142.06068359591768,2.2771212830305862e-14,1.0345077285344178e-13,True,3,1.5366975015952054
2070,0.66,0.4,before,0.0,True,True,False,21.977991571094684,0.18314992975912237,609.9299135746513,1.4490005531580376e-14,6.89160942508695e-14,True,5,0.5371891618337266
2070,0.66,0.4,after,30.0,True,True,True,2.116492903097118,0.01763744085914265,151.19740593664162,2.5946045102884023e-14,1.0229862624485002e-13,True,3,1.573096035140849
2071,0.68,0.4,before,0.0,True,True,False,26.474779058280635,0.2206231588190053,816.4292299709772,3.1865770097060672e-15,1.6200717303540203e-14,True,5,1.4945508846037205
2071,0.68,0.4,after,20.0,True,True,True,2.2805301071162987,0.01900441755930249,157.18158761857595,1.710302082795447e-14,5.6786769868800754e-14,True,3,1.5184497867709865
2103,0.6,0.42,before,0.0,True,True,False,11.447751787281426,0.09539793156067855,343.86996550357765,4.612856424989611e-15,3.01057560388787e-14,True,5,1.0562936135900216
2103,0.6,0.42,after,-15.0,True,True,True,5.74449700512349,0.047870808376029084,238.736586191758,1.0433327888490054e-14,5.536104535908623e-14,True,5,0.5686391386927019
2104,0.62,0.42,before,0.0,True,True,False,13.534103997275047,0.11278419997729205,415.72288443451447,1.1367729634210914e-14,4.812954761886783e-14,True,5,0.60951816543745
2104,0.62,0.42,after,40.0,True,True,True,2.0809174047718138,0.017340978373098448,137.72077504507507,2.2188148099921335e-14,1.054036941311435e-13,True,3,1.5447124258125222
2105,0.64,0.42,before,0.0,True,True,False,16.408042318750564,0.13673368598958802,474.4203926118072,7.714652131718715e-15,6.446617707817397e-14,True,5,1.368075903730805
2105,0.64,0.42,after,35.0,True,True,True,2.0562261435898677,0.017135217863248897,146.99146376483228,2.5389237377642408e-14,1.0633818843539677e-13,True,3,1.5837490913391616
2106,0.66,0.42,before,0.0,True,True,False,19.159139038931556,0.1596594919910963,520.0788893772113,3.584271255771891e-14,2.568321655001531e-13,True,5,0.5682053744072295
2106,0.66,0.42,after,25.0,True,True,True,2.217605107279219,0.01848004256066016,156.1026965920803,2.5702861937060164e-14,8.902980752064204e-14,True,3,1.545216602374178
