x_m,y_m,full_sequence_ik,first_failed_frame,evaluated_frames,max_evaluated_position_error_m,max_evaluated_orientation_error_rad,max_reference_path_speed_rad_s,min_joint_margin_rad,reference_speed_screen_pass
0.75,0.1,True,-1,38,4.2914688736145975e-15,2.3294911576225986e-14,22.82863620571513,1.4124406640029028,False
0.8,0.1,True,-1,38,3.2212016652765893e-15,1.8579185803207887e-14,11.395835789787785,1.7281965008201232,False
0.8500000000000001,0.1,False,2,3,0.0013830019609347886,0.010789493253145252,,,False
0.9,0.1,False,0,1,0.030577437853792012,0.16982270543913267,,,False
0.9500000000000001,0.1,False,0,1,0.07529042228154784,0.2811282896730494,,,False
1.0,0.1,False,0,1,0.12332707762048913,0.33952295754647266,,,False
0.30000000000000004,0.15000000000000002,False,0,1,0.023860446820790186,0.33673062639685447,,,False
0.35000000000000003,0.15000000000000002,False,0,1,0.012571877954944214,0.15875458332409847,,,False
0.4,0.15000000000000002,True,-1,38,4.716243220373294e-15,2.7581435159896563e-14,11.864263311152389,0.03577080906065033,False
0.45,0.15000000000000002,True,-1,38,4.749225553466821e-15,3.120980601723804e-14,11.720469647848587,0.2033877184274382,False
0.5,0.15000000000000002,True,-1,38,3.3951831314585848e-15,2.2518284073868444e-14,11.197843513525214,0.37329601809052804,False
0.55,0.15000000000000002,True,-1,38,5.578801654593729e-16,2.4175199696312977e-15,11.260713662112991,0.5516304198522892,False
0.6000000000000001,0.15000000000000002,True,-1,38,3.8956806801599406e-16,2.5204991328362476e-15,13.026796714439893,0.7404986539735279,False
0.65,0.15000000000000002,True,-1,38,2.082269455137587e-15,8.655731566799376e-15,16.929226667447445,0.6122274111282584,False
0.7000000000000001,0.15000000000000002,True,-1,38,8.617648093045562e-16,1.3759505966982128e-14,26.362374879299125,0.41296419110006877,False
0.75,0.15000000000000002,True,-1,38,1.3172206675035359e-15,7.996163147587924e-15,8.942638850092209,1.4225113053692469,True
0.8,0.15000000000000002,True,-1,38,3.707317959809365e-15,1.542471030302182e-14,17.777751251662497,1.7419712743346385,False
0.8500000000000001,0.15000000000000002,False,2,3,0.002538292504518098,0.01826493168712738,,,False
0.9,0.15000000000000002,False,0,1,0.03259856388616582,0.16425133248642695,,,False
0.9500000000000001,0.15000000000000002,False,0,1,0.07808918838459857,0.2653185157536352,,,False
1.0,0.15000000000000002,False,0,1,0.12629470062579223,0.3187877806035755,,,False
